Time(s),Value(mm)
654.64,3.37625360488892
654.66,3.37625360488892
654.68,3.37625360488892
654.7,3.36235451698303
654.72,3.26110053062439
654.74,3.17107486724854
654.76,3.11430215835571
654.78,3.11430215835571
654.8,3.22899270057678
654.82,3.33890986442566
654.84,3.43075561523438
654.86,3.43075561523438
654.88,3.39305949211121
654.9,3.37265086174011
654.92,3.37265086174011
654.94,3.38159704208374
654.96,3.39195203781128
654.98,3.43359637260437
655,3.43359637260437
655.02,3.28953099250793
655.04,3.2299017906189
655.06,3.2299017906189
655.08,3.23131608963013
655.1,3.26006698608398
655.12,3.27393484115601
655.14,3.27393484115601
655.16,3.26275610923767
655.18,3.23626351356506
655.2,3.21481561660767
655.22,3.23626351356506
655.24,3.30150961875916
655.26,3.30150961875916
655.28,3.27967963218689
655.3,3.25784964561462
655.32,3.23601965904236
655.34,3.21418967247009
655.36,3.19235968589783
655.38,3.17052969932556
655.4,3.1486997127533
655.42,3.12686972618103
655.44,3.10503973960876
655.46,3.10503973960876
655.48,3.20490407943726
655.5,3.3042938709259
655.52,3.43371844291687
655.54,3.7530038356781
655.56,3.88310241699219
655.58,3.88310241699219
655.6,3.88502335548401
655.62,3.88502335548401
655.64,3.92223143577576
655.66,3.92223143577576
655.68,3.84630703926086
655.7,3.64643120765686
655.72,3.5993824005127
655.74,3.5993824005127
655.76,3.5993824005127
655.78,3.54225730895996
655.8,3.50387072563171
655.82,3.46327328681946
655.84,3.40219497680664
655.86,3.33987832069397
655.88,3.33987832069397
655.9,3.3731894493103
655.92,3.3731894493103
655.94,3.36322379112244
655.96,3.31000232696533
655.98,3.30849409103394
656,3.30849409103394
656.02,3.30554938316345
656.04,3.28890800476074
656.06,3.28890800476074
656.08,3.30418539047241
656.1,3.30418539047241
656.12,3.30160999298096
656.14,3.30160999298096
656.16,3.30160999298096
656.18,3.29656219482422
656.2,3.13794493675232
656.22,3.13794493675232
656.24,3.13539409637451
656.26,3.1111364364624
656.28,3.10524392127991
656.3,3.08281350135803
656.32,3.07143473625183
656.34,3.07143473625183
656.36,3.10546112060547
656.38,3.11387419700623
656.4,3.12228727340698
656.42,3.1266850233078
656.44,3.1266850233078
656.46,3.11158376932144
656.48,3.09208476543427
656.5,3.07258576154709
656.52,3.05308675765991
656.54,3.04293477535248
656.56,3.03315448760986
656.58,3.03278279304504
656.6,3.03315448760986
656.62,3.03552079200745
656.64,3.03642916679382
656.66,3.0409996509552
656.68,3.04297256469727
656.7,3.04344606399536
656.72,3.04569554328918
656.74,3.04932236671448
656.76,3.05318379402161
656.78,3.05414986610413
656.8,3.06447744369507
656.82,3.23281621932983
656.84,3.2511293888092
656.86,3.2511293888092
656.88,3.23961756229401
656.9,3.22810573577881
656.92,3.21659390926361
656.94,3.20508208274841
656.96,3.19357025623322
656.98,3.18205842971802
657,3.17054660320282
657.02,3.15903477668762
657.04,3.14752295017242
657.06,3.14752295017242
657.08,3.48048949241638
657.1,3.52673602104187
657.12,3.89114260673523
657.14,3.89114260673523
657.16,3.84864163398743
657.18,3.79325318336487
657.2,3.79325318336487
657.22,3.88275194168091
657.24,3.88275194168091
657.26,3.81487393379211
657.28,3.7240195274353
657.3,3.64891648292542
657.32,3.60055994987488
657.34,3.55995559692383
657.36,3.52419352531433
657.38,3.50487661361694
657.4,3.50487661361694
657.42,3.45850586891174
657.44,3.4208025932312
657.46,3.40816831588745
657.48,3.39468288421631
657.5,3.34745931625366
657.52,3.34745931625366
657.54,3.34742546081543
657.56,3.34742546081543
657.58,3.34742546081543
657.6,3.44500279426575
657.62,3.54425954818726
657.64,3.57811594009399
657.66,3.61254556973775
657.68,3.64697519938151
657.7,3.66783559322357
657.72,3.66783559322357
657.74,3.66783559322357
657.76,3.6838783621788
657.78,3.71349036693573
657.8,3.74310237169266
657.82,3.74310237169266
657.84,3.61885213851929
657.86,3.4885561466217
657.88,3.48176503181458
657.9,3.43097972869873
657.92,3.36939239501953
657.94,3.32804679870605
657.96,3.29608488082886
657.98,3.27007746696472
658,3.25074410438538
658.02,3.21439027786255
658.04,3.20336365699768
658.06,3.1937735080719
658.08,3.14677453041077
658.1,3.10819292068481
658.12,3.06630396842957
658.14,3.05082297325134
658.16,3.04493856430054
658.18,3.04493856430054
658.2,3.13148903846741
658.22,3.13500094413757
658.24,3.13500094413757
658.26,3.12105393409729
658.28,3.10831093788147
658.3,3.09610342979431
658.32,3.08545160293579
658.34,2.99883151054382
658.36,2.95362643400828
658.38,2.95362643400828
658.4,2.96403368314107
658.42,2.97444093227386
658.44,2.98484818140666
658.46,2.99525543053945
658.48,3.00566267967224
658.5,3.01606992880503
658.52,3.02647717793783
658.54,3.03688442707062
658.56,3.04729167620341
658.58,3.0576989253362
658.6,3.0655529499054
658.62,3.06810617446899
658.64,3.28281354904175
658.66,3.3402783870697
658.68,3.40201139450073
658.7,3.40201139450073
658.72,3.3302309513092
658.74,3.3302309513092
658.76,3.38802552223206
658.78,3.38802552223206
658.8,3.35193920135498
658.82,3.32914304733276
658.84,3.24719190597534
658.86,3.21479940414429
658.88,3.19801831245422
658.9,3.19296407699585
658.92,3.19296407699585
658.94,3.19296407699585
658.96,3.17061805725098
658.98,3.15749835968018
659,3.14819192886353
659.02,3.14085483551025
659.04,3.13622188568115
659.06,3.13375616073608
659.08,3.13375616073608
659.1,3.12761497497559
659.12,3.1188371181488
659.14,3.11245083808899
659.16,3.10507225990295
659.18,3.09948420524597
659.2,3.09821128845215
659.22,3.09519147872925
659.24,3.08996152877808
659.26,3.07333660125732
659.28,3.06256341934204
659.3,3.06256341934204
659.32,3.06189370155334
659.34,3.06306743621826
659.36,3.06189370155334
659.38,3.06019902229309
659.4,3.05828309059143
659.42,3.05555105209351
659.44,3.05417966842651
659.46,3.05417966842651
659.48,3.06034874916077
659.5,3.06201410293579
659.52,3.06536197662354
659.54,3.06875228881836
659.56,3.06875228881836
659.58,3.06563019752502
659.6,3.06301856040955
659.62,3.06266069412231
659.64,3.06147146224976
659.66,3.04850101470947
659.68,3.044753074646
659.7,3.04328083992004
659.72,3.03971457481384
659.74,3.03971457481384
659.76,3.04934573173523
659.78,3.05553865432739
659.8,3.05725479125977
659.82,3.10231876373291
659.84,3.14713954925537
659.86,3.18784332275391
659.88,3.20329236984253
659.9,3.20329236984253
659.92,3.20256161689758
659.94,3.19403143723806
659.96,3.18550125757853
659.98,3.17697107791901
660,3.16844089825948
660.02,3.15991071859996
660.04,3.15138053894043
660.06,3.14112663269043
660.08,3.14112663269043
660.1,3.149338722229
660.12,3.15579032897949
660.14,3.15715146064758
660.16,3.33040571212769
660.18,3.36949348449707
660.2,3.36949348449707
660.22,3.35485649108887
660.24,3.32299482822418
660.26,3.30406892299652
660.28,3.30406892299652
660.3,3.30406892299652
660.32,3.25123405456543
660.34,3.18877387046814
660.36,3.17973971366882
660.38,3.15767765045166
660.4,3.15767765045166
660.42,3.21837949752808
660.44,3.23404431343079
660.46,3.23763799667358
660.48,3.23884701728821
660.5,3.24266028404236
660.52,3.24400639533997
660.54,3.24400639533997
660.56,3.2377016544342
660.58,3.19269442558289
660.6,3.17019772529602
660.62,3.17019772529602
660.64,3.22559833526611
660.66,3.24032187461853
660.68,3.24384379386902
660.7,3.27211403846741
660.72,3.28047227859497
660.74,3.2855441570282
660.76,3.2855441570282
660.78,3.28001308441162
660.8,3.27944993972778
660.82,3.27856683731079
660.84,3.21896290779114
660.86,3.18279886245728
660.88,3.18279886245728
660.9,3.19686245918274
660.92,3.21318578720093
660.94,3.26648497581482
660.96,3.27657723426819
660.98,3.29991292953491
661,3.29991292953491
661.02,3.29811692237854
661.04,3.26760387420654
661.06,3.24931478500366
661.08,3.23728680610657
661.1,3.21241140365601
661.12,3.21156692504883
661.14,3.18664908409119
661.16,3.18664908409119
661.18,3.22353529930115
661.2,3.23370504379272
661.22,3.23589444160461
661.24,3.27643084526062
661.26,3.27643084526062
661.28,3.25754833221436
661.3,3.21818947792053
661.32,3.21818947792053
661.34,3.26404166221619
661.36,3.28700232505798
661.38,3.28700232505798
661.4,3.27291512489319
661.42,3.25312566757202
661.44,3.2389805316925
661.46,3.22575449943542
661.48,3.21543288230896
661.5,3.21289968490601
661.52,3.21062922477722
661.54,3.20508980751038
661.56,3.20508980751038
661.58,3.22976613044739
661.6,3.24345660209656
661.62,3.24692010879517
661.64,3.24715328216553
661.66,3.24692010879517
661.68,3.24626445770264
661.7,3.24626445770264
661.72,3.26821422576904
661.74,3.26821422576904
661.76,3.25426483154297
661.78,3.21201324462891
661.8,3.19697618484497
661.82,3.19644737243652
661.84,3.19644737243652
661.86,3.19663548469543
661.88,3.19741535186768
661.9,3.19663548469543
661.92,3.16014528274536
661.94,3.14887738227844
661.96,3.14667224884033
661.98,3.14667224884033
662,3.14944243431091
662.02,3.15983033180237
662.04,3.15884876251221
662.06,3.16497707366943
662.08,3.32978844642639
662.1,3.32978844642639
662.12,3.31889629364014
662.14,3.30383801460266
662.16,3.30383801460266
662.18,3.31807279586792
662.2,3.32351183891296
662.22,3.37358522415161
662.24,3.38593506813049
662.26,3.39592862129211
662.28,3.40848231315613
662.3,3.4286093711853
662.32,3.53012776374817
662.34,3.57239675521851
662.36,3.59033846855164
662.38,3.59319448471069
662.4,3.68791937828064
662.42,3.68791937828064
662.44,3.68791937828064
662.46,3.78537631034851
662.48,3.78537631034851
662.5,3.74398684501648
662.52,3.63038945198059
662.54,3.60141658782959
662.56,3.45887517929077
662.58,3.41591435670853
662.6,3.41591435670853
662.62,3.37295353412628
662.64,3.32999271154404
662.66,3.28703188896179
662.68,3.28703188896179
662.7,3.44980430603027
662.72,3.44980430603027
662.74,3.43991255760193
662.76,3.43991255760193
662.78,3.56891322135925
662.8,3.83269810676575
662.82,3.90807867050171
662.84,3.90807867050171
662.86,3.83437037467957
662.88,3.7459180355072
662.9,3.7459180355072
662.92,3.74289202690125
662.94,3.74289202690125
662.96,3.72591805458069
662.98,3.70713996887207
663,3.70713996887207
663.02,3.68276047706604
663.04,3.68276047706604
663.06,3.70665383338928
663.08,3.72913980484009
663.1,3.72913980484009
663.12,3.66330337524414
663.14,3.65742206573486
663.16,3.62123990058899
663.18,3.62123990058899
663.2,3.62123990058899
663.22,3.60819506645203
663.24,3.59301424026489
663.26,3.57783341407776
663.28,3.56137013435364
663.3,3.5587797164917
663.32,3.5587797164917
663.34,3.56105470657349
663.36,3.56708383560181
663.38,3.56708383560181
663.4,3.55018544197083
663.42,3.54404139518738
663.44,3.53855180740356
663.46,3.5230495929718
663.48,3.50445556640625
663.5,3.50387811660767
663.52,3.46955990791321
663.54,3.50387811660767
663.56,3.55961465835571
663.58,3.56854629516602
663.6,3.56854629516602
663.62,3.56854629516602
663.64,3.55585432052612
663.66,3.50515389442444
663.68,3.40739989280701
663.7,3.34952974319458
663.72,3.24113607406616
663.74,3.21108245849609
663.76,3.20614314079285
663.78,3.20418405532837
663.8,3.19659614562988
663.82,3.18568778038025
663.84,3.17856979370117
663.86,3.17539668083191
663.88,3.17539668083191
663.9,3.17602634429932
663.92,3.17656540870667
663.94,3.17826843261719
663.96,3.17826843261719
663.98,3.17722916603088
664,3.17264699935913
664.02,3.16650652885437
664.04,3.15830421447754
664.06,3.14760828018188
664.08,3.13016670942307
664.1,3.13016670942307
664.12,3.16270482540131
664.14,3.19524294137955
664.16,3.22778105735779
664.18,3.26031917333603
664.2,3.29285728931427
664.22,3.32539540529251
664.24,3.35793352127075
664.26,3.35793352127075
664.28,3.39449262619019
664.3,3.39449262619019
664.32,3.55642414093018
664.34,3.61137557029724
664.36,3.61137557029724
664.38,3.57545495033264
664.4,3.56680727005005
664.42,3.449143409729
664.44,3.40677809715271
664.46,3.36178803443909
664.48,3.23097348213196
664.5,3.17700171470642
664.52,3.16380286216736
664.54,3.15811991691589
664.56,3.15811991691589
664.58,3.15904474258423
664.6,3.17141008377075
664.62,3.17736625671387
664.64,3.17946314811707
664.66,3.17946314811707
664.68,3.17978429794312
664.7,3.18164134025574
664.72,3.18164134025574
664.74,3.17326378822327
664.76,3.16969776153564
664.78,3.16696405410767
664.8,3.15992593765259
664.82,3.14675331115723
664.84,3.14671897888184
664.86,3.14660882949829
664.88,3.13897395133972
664.9,3.13468718528748
664.92,3.13280582427979
664.94,3.13165760040283
664.96,3.12956857681274
664.98,3.12554144859314
665,3.1230001449585
665.02,3.11972427368164
665.04,3.1147735118866
665.06,3.10863423347473
665.08,3.10023069381714
665.1,3.09968757629395
665.12,3.09928369522095
665.14,3.09928369522095
665.16,3.09876775741577
665.18,3.09776568412781
665.2,3.09776568412781
665.22,3.09720897674561
665.24,3.09720897674561
665.26,3.09720897674561
665.28,3.14934659004211
665.3,3.15182065963745
665.32,3.19427514076233
665.34,3.19817587045523
665.36,3.20207660014813
665.38,3.20597732984103
665.4,3.20987805953393
665.42,3.21377878922683
665.44,3.21767951891972
665.46,3.22158024861262
665.48,3.22548097830552
665.5,3.22938170799842
665.52,3.23328243769132
665.54,3.23718316738422
665.56,3.24108389707712
665.58,3.24498462677002
665.6,3.33517360687256
665.62,3.33517360687256
665.64,3.28305506706238
665.66,3.25924777984619
665.68,3.24060535430908
665.7,3.22134017944336
665.72,3.21207857131958
665.74,3.20934629440308
665.76,3.20754504203796
665.78,3.20649758974711
665.8,3.20545013745626
665.82,3.20545013745626
665.84,3.20440268516541
665.86,3.20136499404907
665.88,3.19176030158997
665.9,3.17490530014038
665.92,3.16941666603088
665.94,3.16202712059021
665.96,3.158287525177
665.98,3.15503001213074
666,3.15062236785889
666.02,3.14563512802124
666.04,3.14297795295715
666.06,3.13634252548218
666.08,3.13244795799255
666.1,3.12647008895874
666.12,3.12014198303223
666.14,3.12014198303223
666.16,3.13041853904724
666.18,3.15193581581116
666.2,3.17345309257507
666.22,3.19497036933899
666.24,3.21648764610291
666.26,3.23800492286682
666.28,3.25952219963074
666.3,3.28103947639465
666.32,3.30255675315857
666.34,3.32407402992249
666.36,3.3455913066864
666.38,3.62632417678833
666.4,3.62632417678833
666.42,3.57376527786255
666.44,3.50537657737732
666.46,3.46846628189087
666.48,3.43932485580444
666.5,3.43932485580444
666.52,3.46519732475281
666.54,3.52333974838257
666.56,3.52333974838257
666.58,3.48384308815002
666.6,3.4590380191803
666.62,3.45897841453552
666.64,3.43901954378401
666.66,3.41900106838771
666.68,3.39898259299142
666.7,3.37896411759513
666.72,3.35894564219884
666.74,3.33892716680254
666.76,3.31890869140625
666.78,3.29889021600996
666.8,3.27887174061366
666.82,3.25885326521737
666.84,3.23883478982108
666.86,3.21881631442479
666.88,3.19879783902849
666.9,3.19879783902849
666.92,3.24432730674744
666.94,3.54094409942627
666.96,3.7311954498291
666.98,3.7311954498291
667,3.70493221282959
667.02,3.69287705421448
667.04,3.6780571937561
667.06,3.67691469192505
667.08,3.62804913520813
667.1,3.58010077476501
667.12,3.55998134613037
667.14,3.48315024375916
667.16,3.48315024375916
667.18,3.4925320148468
667.2,3.51148724555969
667.22,3.51148724555969
667.24,3.47543811798096
667.26,3.47543811798096
667.28,3.80456900596619
667.3,3.87740921974182
667.32,3.87740921974182
667.34,3.83626627922058
667.36,3.75809574127197
667.38,3.67127275466919
667.4,3.59173107147217
667.42,3.52895522117615
667.44,3.52107501029968
667.46,3.4936261177063
667.48,3.44238710403442
667.5,3.29234957695007
667.52,3.23100304603577
667.54,3.1415491104126
667.56,3.1415491104126
667.58,3.14103293418884
667.6,3.09507775306702
667.62,3.07348847389221
667.64,3.03997731208801
667.66,3.02186965942383
667.68,3.01564717292786
667.7,3.01564717292786
667.72,3.01564717292786
667.74,3.01136231422424
667.76,3.00505757331848
667.78,2.99790358543396
667.8,2.99452710151672
667.82,2.97045230865479
667.84,2.95951747894287
667.86,2.95343351364136
667.88,2.9489004611969
667.9,2.93480706214905
667.92,2.92751669883728
667.94,2.92114567756653
667.96,2.91698503494263
667.98,2.91273212432861
668,2.90718364715576
668.02,2.90425443649292
668.04,2.90113759040833
668.06,2.89707517623901
668.08,2.89451766014099
668.1,2.89301252365112
668.12,2.887943983078
668.14,2.88369417190552
668.16,2.8760244846344
668.18,2.87122869491577
668.2,2.85743141174316
668.22,2.85413432121277
668.24,2.8489465713501
668.26,2.83638072013855
668.28,2.83040523529053
668.3,2.8260350227356
668.32,2.82172775268555
668.34,2.81567478179932
668.36,2.81567478179932
668.38,2.94088578224182
668.4,3.03361463546753
668.42,3.05034184455872
668.44,3.21918392181396
668.46,3.21918392181396
668.48,3.18223667144775
668.5,3.04823084175587
668.52,3.04823084175587
668.54,3.05469360947609
668.56,3.06115637719631
668.58,3.06761914491653
668.6,3.07408191263676
668.62,3.08054468035698
668.64,3.0870074480772
668.66,3.09347021579742
668.68,3.09993298351765
668.7,3.10639575123787
668.72,3.11285851895809
668.74,3.11932128667831
668.76,3.12578405439854
668.78,3.13224682211876
668.8,3.13870958983898
668.82,3.1451723575592
668.84,3.15163512527943
668.86,3.15809789299965
668.88,3.16456066071987
668.9,3.17102342844009
668.92,3.17748619616032
668.94,3.18394896388054
668.96,3.19041173160076
668.98,3.19687449932098
669,3.20333726704121
669.02,3.20980003476143
669.04,3.21626280248165
669.06,3.22272557020187
669.08,3.2291883379221
669.1,3.23565110564232
669.12,3.24211387336254
669.14,3.24857664108276
669.16,3.25503940880299
669.18,3.26150217652321
669.2,3.26796494424343
669.22,3.27442771196365
669.24,3.28089047968388
669.26,3.2873532474041
669.28,3.29381601512432
669.3,3.30027878284454
669.32,3.30674155056477
669.34,3.31320431828499
669.36,3.31966708600521
669.38,3.32612985372543
669.4,3.33259262144566
669.42,3.33905538916588
669.44,3.3455181568861
669.46,3.35198092460632
669.48,3.44657111167908
669.5,3.54172039031982
669.52,3.64883804321289
669.54,3.86188125610352
669.56,3.87017667293549
669.58,3.87017667293549
669.6,3.87847208976746
669.62,3.91350388526917
669.64,3.91350388526917
669.66,3.92545771598816
669.68,3.91165288289388
669.7,3.91165288289388
669.72,3.8978480497996
669.74,3.8978480497996
669.76,3.94334888458252
669.78,4.00265455245972
669.8,4.04411363601685
669.82,4.04411363601685
669.84,3.83032393455505
669.86,3.78709244728088
669.88,3.78709244728088
669.9,3.87832570075989
669.92,3.87832570075989
669.94,3.87138748168945
669.96,3.77908968925476
669.98,3.5386164188385
670,3.48041741053263
670.02,3.48041741053263
670.04,3.56149180730184
670.06,3.64256620407104
670.08,3.76512587070465
670.1,3.88768553733826
670.12,3.88919138908386
670.14,3.88919138908386
670.16,3.87650299072266
670.18,3.87347102165222
670.2,3.85572957992554
670.22,3.84800267219543
670.24,3.84800267219543
670.26,3.8105947971344
670.28,3.77214431762695
670.3,3.72411060333252
670.32,3.70012593269348
670.34,3.62840223312378
670.36,3.59628260135651
670.38,3.56416296958923
670.4,3.53729510307312
670.42,3.43707251548767
670.44,3.43707251548767
670.46,3.53487849235535
670.48,3.71178245544434
670.5,3.7534167766571
670.52,3.76751947402954
670.54,3.78162217140198
670.56,3.79572486877441
670.58,3.84296822547913
670.6,3.84296822547913
670.62,3.73556804656982
670.64,3.68566107749939
670.66,3.73556804656982
670.68,3.75351428985596
670.7,3.82036256790161
670.72,3.82036256790161
670.74,3.87869381904602
670.76,3.82927441596985
670.78,3.82927441596985
670.8,3.82927441596985
670.82,3.87332558631897
670.84,3.88099002838135
670.86,3.8747866153717
670.88,3.88099002838135
670.9,3.8747866153717
670.92,3.85884881019592
670.94,3.80825638771057
670.96,3.70390200614929
670.98,3.60679125785828
671,3.51913046836853
671.02,3.51858639717102
671.04,3.51858639717102
671.06,3.5181839466095
671.08,3.51591658592224
671.1,3.49445128440857
671.12,3.45972371101379
671.14,3.45972371101379
671.16,3.46722745895386
671.18,3.8475034236908
671.2,3.8475034236908
671.22,3.68826103210449
671.24,3.61491370201111
671.26,3.61200642585754
671.28,3.61200642585754
671.3,3.59944415092468
671.32,3.55954337120056
671.34,3.55954337120056
671.36,3.5631058216095
671.38,3.57562303543091
671.4,3.57562303543091
671.42,3.54625701904297
671.44,3.5454318523407
671.46,3.50665998458862
671.48,3.50665998458862
671.5,3.66656366984049
671.52,3.86460574467977
671.54,3.94497036933899
671.56,4.01213073730469
671.58,3.9613196849823
671.6,3.9613196849823
671.62,3.91050863265991
671.64,3.85969758033752
671.66,3.85969758033752
671.68,4.131591796875
671.7,4.131591796875
671.72,4.01711511611938
671.74,3.67118430137634
671.76,3.65112209320068
671.78,3.6334388256073
671.8,3.60636377334595
671.82,3.55635023117065
671.84,3.5154664516449
671.86,3.50849175453186
671.88,3.50377464294434
671.9,3.50377464294434
671.92,3.47731375694275
671.94,3.43256497383118
671.96,3.42087936401367
671.98,3.38268065452576
672,3.36859178543091
672.02,3.34344458580017
672.04,3.31145453453064
672.06,3.28757834434509
672.08,3.28170442581177
672.1,3.26576972007751
672.12,3.22444200515747
672.14,3.20214438438416
672.16,3.18723297119141
672.18,3.17704582214355
672.2,3.16602420806885
672.22,3.14747405052185
672.24,3.13739418983459
672.26,3.1316614151001
672.28,3.12276387214661
672.3,3.11388421058655
672.32,3.10468196868896
672.34,3.09586906433105
672.36,3.08701300621033
672.38,3.0775249004364
672.4,3.07023024559021
672.42,3.0628650188446
672.44,3.05634522438049
672.46,3.049480676651
672.48,3.04186916351318
672.5,3.03442716598511
672.52,3.02757143974304
672.54,3.02311682701111
672.56,3.02061128616333
672.58,3.01903510093689
672.6,3.01747488975525
672.62,3.0139741897583
672.64,3.01157236099243
672.66,3.00836229324341
672.68,3.0064377784729
672.7,3.00566959381104
672.72,3.00396776199341
672.74,2.99868440628052
672.76,2.9937584400177
672.78,2.98866677284241
672.8,2.98688721656799
672.82,2.98683428764343
672.84,2.98497819900513
672.86,2.98327374458313
672.88,2.98222923278809
672.9,2.98034167289734
672.92,2.97174572944641
672.94,2.96481561660767
672.96,2.96481561660767
672.98,2.96660614013672
673,2.96688747406006
673.02,2.96660614013672
673.04,2.96630573272705
673.06,2.96630573272705
673.08,2.9671573638916
673.1,2.96958875656128
673.12,2.97486209869385
673.14,2.97807574272156
673.16,2.97807574272156
673.18,2.97420954704285
673.2,2.97021484375
673.22,2.97021484375
673.24,2.97171068191528
673.26,2.97387957572937
673.28,2.97504687309265
673.3,2.97517538070679
673.32,2.97529435157776
673.34,2.97517538070679
673.36,2.97542572021484
673.38,2.97740721702576
673.4,2.98207974433899
673.42,2.98759961128235
673.44,2.99445724487305
673.46,2.99985933303833
673.48,3.00434732437134
673.5,3.0078432559967
673.52,3.01183223724365
673.54,3.01747536659241
673.56,3.02111411094666
673.58,3.02574706077576
673.6,3.03238391876221
673.62,3.0348653793335
673.64,3.03638052940369
673.66,3.03822994232178
673.68,3.03940224647522
673.7,3.04150915145874
673.72,3.04283022880554
673.74,3.04812335968018
673.76,3.05079388618469
673.78,3.05079388618469
673.8,3.04706239700317
673.82,3.04263877868652
673.84,3.04028630256653
673.86,3.03774213790894
673.88,3.03528308868408
673.9,3.03372550010681
673.92,3.03062176704407
673.94,3.0235230922699
673.96,3.01976919174194
673.98,3.01681447029114
674,3.01559376716614
674.02,3.01456165313721
674.04,3.01430463790894
674.06,3.01338171958923
674.08,3.01338171958923
674.1,3.0700101852417
674.12,3.17892026901245
674.14,3.17892026901245
674.16,3.16001892089844
674.18,3.15580916404724
674.2,3.15159940719604
674.22,3.15159940719604
674.24,3.1672967672348
674.26,3.18720388412476
674.28,3.20711100101471
674.3,3.22701811790466
674.32,3.24692523479462
674.34,3.26683235168457
674.36,3.3343631029129
674.38,3.40189385414124
674.4,3.68674063682556
674.42,3.73993039131165
674.44,3.73993039131165
674.46,3.73993039131165
674.48,3.74971652030945
674.5,3.82214552164078
674.52,3.89457452297211
674.54,3.96700352430344
674.56,4.03886635407158
674.58,4.03886635407158
674.6,4.03830018250839
674.62,4.0377340109452
674.64,4.03716783938201
674.66,4.03660166781882
674.68,4.03603549625563
674.7,4.03546932469244
674.72,4.03490315312925
674.74,4.03433698156606
674.76,4.03377081000287
674.78,4.03320463843968
674.8,4.03263846687649
674.82,4.0320722953133
674.84,4.03150612375011
674.86,4.03093995218692
674.88,4.03037378062373
674.9,4.02980760906054
674.92,4.02924143749735
674.94,4.02867526593416
674.96,4.02810909437097
674.98,4.02754292280778
675,4.02697675124459
675.02,4.0264105796814
675.04,3.90484952926636
675.06,3.85267436504364
675.08,3.80049920082092
675.1,3.69073295593262
675.12,3.68262203534444
675.14,3.67451111475627
675.16,3.67451111475627
675.18,3.77174758911133
675.2,3.77174758911133
675.22,3.79969847202301
675.24,3.79969847202301
675.26,3.84059906005859
675.28,3.88149964809418
675.3,3.92240023612976
675.32,3.96330082416534
675.34,3.97177302837372
675.36,3.97177302837372
675.38,3.93934464454651
675.4,3.9069162607193
675.42,3.87448787689209
675.44,3.84205949306488
675.46,3.80963110923767
675.48,3.77720272541046
675.5,3.74477434158325
675.52,3.71234595775604
675.54,3.71234595775604
675.56,3.74628520011902
675.58,3.80443030053919
675.6,3.80443030053919
675.62,3.79620777476918
675.64,3.78798524899916
675.66,3.77976272322915
675.68,3.77154019745913
675.7,3.76331767168912
675.72,3.75509514591911
675.74,3.74687262014909
675.76,3.73865009437908
675.78,3.73042756860906
675.8,3.72220504283905
675.82,3.71398251706904
675.84,3.70575999129902
675.86,3.69753746552901
675.88,3.68931493975899
675.9,3.68109241398898
675.92,3.67286988821897
675.94,3.66464736244895
675.96,3.65642483667894
675.98,3.64820231090892
676,3.63997978513891
676.02,3.63997978513891
676.04,3.77515149116516
676.06,3.97407937049866
676.08,4.02585458755493
676.1,4.08633518218994
676.12,4.08633518218994
676.14,3.99831771850586
676.16,3.8722505569458
676.18,3.84390878677368
676.2,3.80976486206055
676.22,3.84390878677368
676.24,3.94655060768127
676.26,4.10145568847656
676.28,4.35267114639282
676.3,4.35267114639282
676.32,4.22628688812256
676.34,4.18064594268799
676.36,4.04923534393311
676.38,4.0049033164978
676.4,3.92355561256409
676.42,3.90821528434753
676.44,3.85651564598083
676.46,3.7742178440094
676.48,3.7742178440094
676.5,3.7742178440094
676.52,3.64323019981384
676.54,3.40821242332458
676.56,3.32490229606628
676.58,3.3156418800354
676.6,3.3156418800354
676.62,3.28318619728088
676.64,3.24176430702209
676.66,3.20739269256592
676.68,3.19780707359314
676.7,3.19523763656616
676.72,3.19780707359314
676.74,3.20476293563843
676.76,3.31698274612427
676.78,3.31698274612427
676.8,3.23113989830017
676.82,3.20400476455688
676.84,3.18594217300415
676.86,3.18159246444702
676.88,3.18159246444702
676.9,3.22240447998047
676.92,3.22240447998047
676.94,3.20215463638306
676.96,3.1856963634491
676.98,3.1856963634491
677,3.49844121932983
677.02,3.75650095939636
677.04,3.75650095939636
677.06,3.66335868835449
677.08,3.66335868835449
677.1,3.74201655387878
677.12,3.74201655387878
677.14,3.70482063293457
677.16,3.69355654716492
677.18,3.64094519615173
677.2,3.63022398948669
677.22,3.60036635398865
677.24,3.56561875343323
677.26,3.5189516544342
677.28,3.5189516544342
677.3,3.51931071281433
677.32,3.51966977119446
677.34,3.52002882957458
677.36,3.52038788795471
677.38,3.52074694633484
677.4,3.52074694633484
677.42,3.24943399429321
677.44,3.14043092727661
677.46,3.14043092727661
677.48,3.16956067085266
677.5,3.16956067085266
677.52,3.16198468208313
677.54,3.14958000183105
677.56,3.14958000183105
677.58,3.27546715736389
677.6,3.27546715736389
677.62,3.25725710391998
677.64,3.23904705047607
677.66,3.22083699703217
677.68,3.20262694358826
677.7,3.18441689014435
677.72,3.16620683670044
677.74,3.14799678325653
677.76,3.12978672981262
677.78,3.11157667636871
677.8,3.0933666229248
677.82,3.08488693237305
677.84,3.07640724182129
677.86,3.06792755126953
677.88,3.05944786071777
677.9,3.05096817016602
677.92,3.05096817016602
677.94,3.05331778526306
677.96,3.1583000421524
677.98,3.2617516374588
678,3.2617516374588
678.02,3.26022097587585
